AvgSpotLen	Avg_Spot_Len	BioSample	Center_Name	DATASTORE_provider	DATASTORE_region	Experiment	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	cultivar	Assay_Type	BioProject	BioSampleModel	Consent	DATASTORE_filetype	InsertSize	Instrument	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	geo_loc_name	tissue
50	50	SAMN07675595	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235749	SINGLE	KFRAG_00100	2017-10-02	178	63	2017-10-02	SRR6123109	SRS2559537	LOP868_363	Alca_Tarma_dihaploid_363	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675594	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235750	SINGLE	KFRAG_00099	2017-10-02	222	79	2017-10-02	SRR6123108	SRS2559538	LOP868_361	Alca_Tarma_dihaploid_361	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675587	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235751	SINGLE	KFRAG_00092	2017-10-02	179	64	2017-10-02	SRR6123107	SRS2559539	LOP868_305	Alca_Tarma_dihaploid_305	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675586	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235752	SINGLE	KFRAG_00091	2017-10-02	175	63	2017-10-02	SRR6123106	SRS2559540	LOP868_304	Alca_Tarma_dihaploid_304	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675589	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235753	SINGLE	KFRAG_00094	2017-10-02	182	65	2017-10-02	SRR6123105	SRS2559541	LOP868_308	Alca_Tarma_dihaploid_308	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675588	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235754	SINGLE	KFRAG_00093	2017-10-02	184	66	2017-10-02	SRR6123104	SRS2559542	LOP868_306	Alca_Tarma_dihaploid_306	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675591	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235755	SINGLE	KFRAG_00096	2017-10-02	190	67	2017-10-02	SRR6123103	SRS2559543	LOP868_311	Alca_Tarma_dihaploid_311	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675590	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235756	SINGLE	KFRAG_00095	2017-10-02	181	64	2017-10-02	SRR6123102	SRS2559544	LOP868_309	Alca_Tarma_dihaploid_309	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675593	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235757	SINGLE	KFRAG_00098	2017-10-02	221	78	2017-10-02	SRR6123101	SRS2559545	LOP868_349	Alca_Tarma_dihaploid_349	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675592	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235758	SINGLE	KFRAG_00097	2017-10-02	241	85	2017-10-02	SRR6123100	SRS2559546	LOP868_313	Alca_Tarma_dihaploid_313	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675662	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235759	PAIRED	FRAG01514	2017-10-02	2230	822	2017-10-02	SRR6123099	SRS2559547	LOP868_1192	Alca_Tarma_dihaploid_1192	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675663	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235760	SINGLE	FRAG01515	2017-10-02	2083	772	2017-10-02	SRR6123098	SRS2559548	LOP868_1180	Alca_Tarma_dihaploid_1180	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675660	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235761	PAIRED	FRAG01504	2017-10-02	538	200	2017-10-02	SRR6123097	SRS2559549	LOP868_1196	Alca_Tarma_dihaploid_1196	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675661	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235762	PAIRED	FRAG01505	2017-10-02	769	284	2017-10-02	SRR6123096	SRS2559550	LOP868_1160	Alca_Tarma_dihaploid_1160	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675662	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235763	SINGLE	FRAG01518	2017-10-02	824	302	2017-10-02	SRR6123095	SRS2559547	LOP868_1192	Alca_Tarma_dihaploid_1192	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675663	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235764	SINGLE	FRAG01519	2017-10-02	853	313	2017-10-02	SRR6123094	SRS2559548	LOP868_1180	Alca_Tarma_dihaploid_1180	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675664	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235765	SINGLE	FRAG01516	2017-10-02	2524	922	2017-10-02	SRR6123093	SRS2559551	LOP868_1190	Alca_Tarma_dihaploid_1190	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675665	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235766	SINGLE	FRAG01517	2017-10-02	2626	964	2017-10-02	SRR6123092	SRS2559552	LOP868_1157	Alca_Tarma_dihaploid_1157	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675664	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235767	SINGLE	FRAG01520	2017-10-02	1013	372	2017-10-02	SRR6123091	SRS2559551	LOP868_1190	Alca_Tarma_dihaploid_1190	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
51	50	SAMN07675665	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235768	SINGLE	FRAG01521	2017-10-02	782	289	2017-10-02	SRR6123090	SRS2559552	LOP868_1157	Alca_Tarma_dihaploid_1157	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675571	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235769	SINGLE	KFRAG_00076	2017-10-02	226	81	2017-10-02	SRR6123089	SRS2559457	LOP868_269	Alca_Tarma_dihaploid_269	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675524	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235770	SINGLE	KFRAG_00029	2017-10-02	238	85	2017-10-02	SRR6123088	SRS2559553	LOP868_065	Alca_Tarma_dihaploid_065	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675656	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235666	SINGLE	KFRAG_00161	2017-10-02	583	208	2017-10-02	SRR6123192	SRS2559454	LOP868_529	Alca_Tarma_dihaploid_529	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675657	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235667	SINGLE	KFRAG_00162	2017-10-02	702	250	2017-10-02	SRR6123191	SRS2559455	LOP868_532	Alca_Tarma_dihaploid_532	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675658	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235668	SINGLE	KFRAG_00163	2017-10-02	201	72	2017-10-02	SRR6123190	SRS2559461	LOP868_535	Alca_Tarma_dihaploid_535	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675659	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235669	SINGLE	KFRAG_00164	2017-10-02	211	75	2017-10-02	SRR6123189	SRS2559456	LOP868_538	Alca_Tarma_dihaploid_538	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
88	90	SAMN07675571	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235670	SINGLE	KFRAG_00165	2017-10-02	367	171	2017-10-02	SRR6123188	SRS2559457	LOP868_269	Alca_Tarma_dihaploid_269	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
88	90	SAMN07675578	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235671	SINGLE	KFRAG_00166	2017-10-02	214	99	2017-10-02	SRR6123187	SRS2559458	LOP868_280	Alca_Tarma_dihaploid_280	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
88	90	SAMN07675579	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235672	SINGLE	KFRAG_00167	2017-10-02	233	107	2017-10-02	SRR6123186	SRS2559459	LOP868_281	Alca_Tarma_dihaploid_281	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
88	90	SAMN07675580	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235673	SINGLE	KFRAG_00168	2017-10-02	372	172	2017-10-02	SRR6123185	SRS2559460	LOP868_286	Alca_Tarma_dihaploid_286	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
88	90	SAMN07675581	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235674	SINGLE	KFRAG_00169	2017-10-02	323	149	2017-10-02	SRR6123184	SRS2559463	LOP868_289	Alca_Tarma_dihaploid_289	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
300	300	SAMN07675497	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235675	SINGLE	KFRAG_00468	2017-10-02	56189	25928	2017-10-02	SRR6123183	SRS2559462	IVP_101	IVP_101	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675550	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235676	SINGLE	KFRAG_00056	2017-10-02	234	83	2017-10-02	SRR6123182	SRS2559465	LOP868_219	Alca_Tarma_dihaploid_219	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675558	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235677	SINGLE	KFRAG_00055	2017-10-02	179	64	2017-10-02	SRR6123181	SRS2559464	LOP868_244	Alca_Tarma_dihaploid_244	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675553	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235678	SINGLE	KFRAG_00058	2017-10-02	185	66	2017-10-02	SRR6123180	SRS2559466	LOP868_224	Alca_Tarma_dihaploid_224	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675551	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235679	SINGLE	KFRAG_00057	2017-10-02	190	68	2017-10-02	SRR6123179	SRS2559467	LOP868_220	Alca_Tarma_dihaploid_220	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675547	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235680	SINGLE	KFRAG_00052	2017-10-02	222	79	2017-10-02	SRR6123178	SRS2559468	LOP868_198	Alca_Tarma_dihaploid_198	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675546	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235681	SINGLE	KFRAG_00051	2017-10-02	188	67	2017-10-02	SRR6123177	SRS2559469	LOP868_172	Alca_Tarma_dihaploid_172	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675549	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235682	SINGLE	KFRAG_00054	2017-10-02	213	76	2017-10-02	SRR6123176	SRS2559470	LOP868_205	Alca_Tarma_dihaploid_205	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675548	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235683	SINGLE	KFRAG_00053	2017-10-02	225	81	2017-10-02	SRR6123175	SRS2559471	LOP868_204	Alca_Tarma_dihaploid_204	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675554	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235684	SINGLE	KFRAG_00060	2017-10-02	351	126	2017-10-02	SRR6123174	SRS2559472	LOP868_227	Alca_Tarma_dihaploid_227	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675552	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235685	SINGLE	KFRAG_00059	2017-10-02	208	75	2017-10-02	SRR6123173	SRS2559473	LOP868_222	Alca_Tarma_dihaploid_222	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675531	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235686	SINGLE	KFRAG_00036	2017-10-02	226	81	2017-10-02	SRR6123172	SRS2559474	LOP868_086	Alca_Tarma_dihaploid_086	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675530	UNIVERSITY OF CALIFORNIA, DAVIS	sra-sos	sra-sos.public	SRX3235687	SINGLE	KFRAG_00035	2017-10-02	190	69	2017-10-02	SRR6123171	SRS2559475	LOP868_081	Alca_Tarma_dihaploid_081	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675535	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235688	SINGLE	KFRAG_00040	2017-10-02	223	80	2017-10-02	SRR6123170	SRS2559476	LOP868_108	Alca_Tarma_dihaploid_108	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675534	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235689	SINGLE	KFRAG_00039	2017-10-02	244	87	2017-10-02	SRR6123169	SRS2559477	LOP868_097	Alca_Tarma_dihaploid_097	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
50	50	SAMN07675562	UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX3235690	SINGLE	KFRAG_00067	2017-10-02	207	75	2017-10-02	SRR6123168	SRS2559478	LOP868_254	Alca_Tarma_dihaploid_254	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
300		SAMN07675498	COMAI LAB, UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX5381882	PAIRED	KFRAG_00003	2019-02-15	28111	11923	2019-02-15	SRR8581164	SRS2559611	LOP868_004	Alca_Tarma_dihaploid_004	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
300		SAMN07675523	COMAI LAB, UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX5381883	PAIRED	KFRAG_00028	2019-02-15	31029	13320	2019-02-15	SRR8581163	SRS2559560	LOP868_064	Alca_Tarma_dihaploid_064	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
300		SAMN07675587	COMAI LAB, UNIVERSITY OF CALIFORNIA, DAVIS	ncbi		SRX5381884	PAIRED	KFRAG_00092	2019-02-15	23699	10430	2019-02-15	SRR8581162	SRS2559539	LOP868_305	Alca_Tarma_dihaploid_305	WGS	PRJNA408137	Plant	public	sra	0	Illumina HiSeq 4000	RANDOM	GENOMIC	Solanum tuberosum	ILLUMINA	SRP119212	Peru	leaf
